customer_id,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Lifestyle,Price_Sensitivity,Brand_Consciousness,Technology_Affinity,Purchase_Frequency,Average_Order_Value,Total_Spending,Recency,Discount_Usage,Campaign_Response,Engagement_Score,Segmentation
CUST_00168,Male,Yes,56,Yes,Executive,7.0,Average,3.0,Cat_6,Luxury,Medium,High,Very High,20.1,272.7,5482.3,9.2,9.2,1,86.0,A
CUST_00169,Female,Yes,64,Yes,Engineer,6.0,Average,2.0,Cat_4,Luxury,Low,Very High,High,15.4,327.2,5039.6,6.0,23.7,0,94.9,A
CUST_00170,Female,Yes,50,Yes,Artist,4.0,Average,1.0,Cat_6,Casual,Medium,High,Medium,16.2,151.7,2456.0,14.0,30.2,0,79.4,B
CUST_00171,Female,No,18,Yes,Healthcare,,Low,4.0,Cat_6,Budget,High,Low,Medium,6.9,102.9,706.8,13.4,45.6,0,56.4,C
CUST_00172,Male,No,48,Yes,Lawyer,11.0,High,3.0,Cat_4,Luxury,Low,Very High,High,15.9,237.2,3765.0,10.7,18.6,1,91.4,A
CUST_00173,Male,Yes,28,Yes,Healthcare,6.0,Average,2.0,Cat_5,Luxury,Medium,High,High,10.2,207.1,2105.5,12.5,28.4,1,69.3,B
CUST_00174,Female,Yes,60,Yes,Executive,10.0,High,3.0,Cat_4,Luxury,Low,High,High,14.6,206.2,3001.5,4.8,16.3,1,74.4,A
CUST_00175,Male,Yes,22,Yes,Healthcare,3.0,Low,1.0,Cat_1,Budget,High,Low,High,10.4,45.7,476.0,9.1,48.0,0,45.5,C
CUST_00176,Female,No,41,Yes,Artist,4.0,High,1.0,Cat_6,Luxury,Low,High,High,16.5,258.2,4249.8,7.4,6.9,1,96.5,A
CUST_00177,Male,Yes,24,Yes,Homemaker,0.0,Low,4.0,Cat_1,Eco-conscious,High,Low,Low,7.1,62.6,445.9,13.5,48.3,0,31.3,C
CUST_00178,Male,Yes,45,Yes,Entertainment,5.0,Average,5.0,Cat_5,Active,Medium,Medium,High,11.9,199.7,2380.0,11.3,23.0,1,87.6,B
CUST_00179,Male,No,59,No,Homemaker,0.0,Low,1.0,Cat_6,Budget,Very High,Low,Low,3.5,43.6,153.3,32.8,18.1,0,66.8,D
CUST_00180,Male,Yes,50,Yes,Executive,4.0,High,1.0,Cat_6,Luxury,Low,High,High,12.9,305.7,3943.5,7.7,13.7,1,80.2,A
CUST_00181,Male,Yes,24,No,Engineer,7.0,Low,4.0,Cat_6,Active,High,High,Medium,9.2,126.9,1164.1,22.7,41.1,1,71.7,B
CUST_00182,Female,No,42,Yes,Executive,12.0,High,2.0,Cat_4,Luxury,Low,High,High,13.1,267.1,3488.4,9.1,13.7,1,85.5,A
CUST_00183,Female,No,70,No,Healthcare,,Low,1.0,Cat_5,Budget,High,Very Low,Low,2.8,31.0,88.0,48.1,3.2,0,20.6,D
CUST_00184,Male,Yes,61,No,Homemaker,1.0,Low,3.0,Cat_6,Casual,High,Very Low,Very Low,3.5,41.4,147.0,57.3,9.1,0,27.7,D
CUST_00185,Male,Yes,55,Yes,Entertainment,6.0,Low,2.0,Cat_3,Casual,Medium,Medium,High,16.0,155.3,2482.7,9.8,18.6,0,66.4,B
CUST_00186,Male,Yes,35,No,Homemaker,0.0,Low,3.0,Cat_6,Budget,Very High,Low,Medium,7.1,76.7,548.0,13.0,41.2,0,53.7,C
CUST_00187,Male,No,33,No,Homemaker,3.0,Low,5.0,Cat_7,Budget,Very High,Medium,Medium,12.4,84.3,1044.3,12.9,59.6,0,52.7,C
CUST_00188,Female,Yes,38,No,Engineer,2.0,High,1.0,Cat_6,,Medium,High,High,12.1,201.6,2440.2,18.9,22.8,0,74.4,B
CUST_00189,Male,Yes,24,No,Healthcare,2.0,Average,3.0,Cat_5,Active,Low,High,Medium,12.5,165.4,2064.0,12.1,18.5,0,60.5,B
CUST_00190,Female,Yes,43,Yes,Doctor,9.0,High,4.0,Cat_6,Active,Low,Very High,Very High,18.7,210.1,3928.5,7.9,14.3,1,81.7,A
CUST_00191,Male,No,32,Yes,Engineer,10.0,Average,2.0,Cat_4,Luxury,Medium,High,High,16.6,244.9,4063.6,4.6,13.5,1,71.2,A
CUST_00192,Male,No,76,No,Homemaker,1.0,Low,2.0,Cat_4,Budget,High,Low,Low,0.6,32.4,20.3,44.5,11.7,0,40.0,D
CUST_00193,Male,No,38,Yes,Homemaker,1.0,Low,1.0,Cat_5,Budget,Very High,Low,Very Low,5.3,39.9,211.1,42.2,9.4,1,18.7,D
CUST_00194,Male,No,28,No,Marketing,1.0,Low,,Cat_6,Casual,High,Medium,High,10.7,70.7,755.1,13.8,51.7,0,58.3,C
CUST_00195,Male,Yes,38,Yes,Engineer,0.0,Low,2.0,Cat_3,Active,Low,Medium,Medium,15.5,134.3,2080.4,15.1,25.1,1,51.3,B
CUST_00196,Female,Yes,35,No,Engineer,1.0,High,2.0,Cat_6,Casual,Medium,Medium,High,10.9,206.5,2246.0,4.9,23.2,0,82.6,B
CUST_00197,Male,Yes,31,Yes,Homemaker,1.0,Average,7.0,,Casual,High,Low,High,11.6,83.4,969.3,23.9,54.7,0,55.6,C
CUST_00198,Female,No,74,Yes,Healthcare,2.0,Low,1.0,Cat_5,Budget,Very High,Low,Low,3.4,30.2,103.8,54.4,22.4,0,28.9,D
CUST_00199,Male,No,67,No,Homemaker,0.0,Low,,Cat_6,Casual,Very High,Low,Low,3.2,59.4,188.8,42.7,8.2,1,42.2,D
CUST_00200,Female,No,25,Yes,Artist,0.0,Average,2.0,Cat_6,Budget,High,Low,Medium,6.4,66.3,423.3,16.7,58.7,0,64.4,C
CUST_00201,Female,Yes,34,No,Healthcare,5.0,Low,5.0,Cat_6,,Very High,Medium,Low,7.7,82.1,632.6,14.1,55.9,0,52.9,C
CUST_00202,Male,Yes,57,Yes,Lawyer,14.0,Average,3.0,Cat_6,Active,Low,Very High,Medium,15.8,355.9,5615.1,5.4,14.6,1,87.8,A
CUST_00203,Male,No,61,Yes,Engineer,3.0,High,2.0,Cat_6,Luxury,Low,Very High,High,19.3,242.9,4678.4,3.6,11.4,1,97.0,A
CUST_00204,Male,Yes,50,No,Homemaker,0.0,Low,1.0,Cat_6,Budget,High,Low,Very Low,1.7,81.4,141.7,24.5,4.5,0,17.2,D
CUST_00205,Male,Yes,33,No,Artist,1.0,Average,4.0,Cat_7,Casual,High,Low,Low,11.0,132.4,1460.9,26.4,50.2,0,55.6,C
CUST_00206,Male,Yes,61,Yes,Engineer,6.0,High,3.0,Cat_6,Luxury,Low,Very High,High,13.6,318.8,4332.5,1.0,22.3,0,77.8,A
CUST_00207,Male,No,34,Yes,Artist,12.0,Average,1.0,Cat_4,Active,Medium,Very High,High,12.9,222.1,2876.1,4.9,16.0,1,88.5,A
CUST_00208,Male,No,37,No,Artist,2.0,Average,4.0,Cat_1,Eco-conscious,High,Low,High,8.7,95.6,829.5,20.7,49.9,0,,C
CUST_00209,Female,No,33,Yes,Doctor,,High,3.0,Cat_6,Active,Low,Very High,High,18.4,275.1,5062.3,5.7,11.1,0,100.0,A
CUST_00210,Male,Yes,55,Yes,Doctor,1.0,Average,2.0,Cat_6,Luxury,Medium,High,Very High,17.8,245.3,4361.7,9.8,10.5,1,63.8,A
CUST_00211,Female,Yes,24,Yes,Artist,5.0,Average,1.0,Cat_3,Active,Low,Medium,High,11.7,138.0,1607.9,12.3,16.6,1,78.3,B
CUST_00212,Female,No,44,Yes,Marketing,4.0,Average,5.0,Cat_1,Budget,Very High,Low,Low,6.7,64.6,434.8,11.7,57.4,1,40.7,C
CUST_00213,Male,No,24,Yes,Artist,0.0,Average,2.0,Cat_6,Casual,Very High,Low,Medium,10.4,76.6,796.3,21.7,56.5,0,48.3,C
CUST_00214,Male,No,63,No,Artist,6.0,Average,1.0,Cat_6,Active,Medium,Very High,Medium,17.1,263.8,4517.4,7.8,19.1,0,75.9,A
CUST_00215,Female,No,27,No,Artist,0.0,Low,4.0,Cat_1,Budget,High,Medium,Medium,5.4,119.5,650.1,18.7,54.8,1,53.2,C
CUST_00216,Male,Yes,31,Yes,Doctor,9.0,High,2.0,Cat_6,Luxury,Low,High,High,15.0,207.0,3107.3,3.8,18.1,1,89.2,A
CUST_00217,Male,Yes,47,Yes,Artist,2.0,High,1.0,Cat_6,Active,Medium,High,High,12.2,186.3,2281.0,12.3,34.0,0,85.5,B
CUST_00218,Female,Yes,42,No,Marketing,2.0,Low,4.0,Cat_6,Casual,Very High,Medium,Medium,12.0,77.8,935.1,25.2,46.7,1,45.7,C
CUST_00219,Female,No,31,Yes,Artist,0.0,Average,3.0,Cat_1,Casual,Very High,Low,Medium,8.9,72.2,640.7,26.9,41.4,0,35.2,C
CUST_00220,Male,Yes,27,No,Artist,1.0,Low,5.0,Cat_7,Budget,High,Medium,Low,9.3,92.4,856.5,16.6,51.8,0,61.7,C
CUST_00221,Female,Yes,23,Yes,Homemaker,1.0,Low,5.0,Cat_7,Casual,High,Low,Low,4.1,91.1,371.2,13.6,39.9,0,44.4,C
CUST_00222,Male,Yes,37,Yes,Engineer,2.0,Average,5.0,,Casual,Low,High,High,8.2,147.7,1207.6,9.8,28.8,1,56.6,B
CUST_00223,Female,Yes,60,Yes,Executive,8.0,High,3.0,Cat_4,Luxury,Low,Very High,Very High,13.4,344.6,4617.3,1.6,4.7,1,88.7,A
CUST_00224,Male,Yes,39,Yes,Engineer,7.0,Average,4.0,Cat_5,Active,Medium,Medium,High,10.1,111.7,1130.8,13.7,29.6,0,88.7,B
CUST_00225,Female,Yes,46,Yes,Engineer,,Average,1.0,Cat_3,,High,High,High,9.3,157.5,1463.0,1.0,22.7,1,63.2,B
CUST_00226,Female,No,67,Yes,Executive,6.0,Average,2.0,Cat_6,Luxury,Low,High,Very High,18.2,311.7,5684.3,8.2,23.0,1,95.2,A
CUST_00227,Male,No,58,No,Homemaker,3.0,Low,1.0,Cat_6,Budget,Very High,Low,Low,4.0,61.0,245.1,18.0,10.5,0,31.7,D
CUST_00228,Female,No,42,Yes,Engineer,2.0,Average,2.0,Cat_3,Luxury,Medium,Medium,High,15.2,220.1,3352.1,9.0,28.5,0,79.1,B
CUST_00229,Male,No,46,No,Homemaker,1.0,Low,2.0,Cat_4,Casual,Very High,Low,Very Low,0.6,43.6,26.4,41.2,14.3,0,19.1,D
CUST_00230,Female,No,21,No,Artist,2.0,Average,4.0,Cat_1,Budget,High,Low,Low,8.1,101.1,816.6,24.8,47.7,0,34.9,C
CUST_00231,Male,No,33,Yes,Marketing,4.0,Low,5.0,Cat_7,Eco-conscious,Very High,Low,Low,5.8,80.4,466.2,12.4,44.5,0,,C
CUST_00232,Male,Yes,47,Yes,Engineer,4.0,High,2.0,Cat_5,Casual,High,Medium,Medium,9.9,145.8,1448.9,9.2,15.1,1,73.2,B
CUST_00233,Female,Yes,36,No,Artist,2.0,Average,,Cat_5,,Low,Medium,Medium,13.9,144.7,2011.8,8.9,24.6,0,74.3,B
CUST_00234,Female,Yes,40,Yes,Entertainment,2.0,Average,3.0,Cat_6,Casual,High,High,Medium,10.6,130.0,1375.6,21.3,15.4,0,67.0,B
CUST_00235,Female,Yes,38,Yes,Artist,7.0,Average,2.0,Cat_6,Luxury,Low,Very High,High,15.5,296.2,4584.2,7.6,10.0,1,81.2,A
CUST_00236,Male,No,33,No,Healthcare,,Low,3.0,Cat_1,Budget,Very High,Low,Low,5.6,72.9,405.5,34.3,43.6,0,85.0,C
CUST_00237,Female,Yes,32,Yes,Healthcare,4.0,Low,3.0,Cat_6,Active,Low,Medium,Medium,9.3,206.0,1909.7,5.9,32.4,0,69.3,B
CUST_00238,Female,Yes,45,Yes,Doctor,10.0,Average,1.0,Cat_6,Luxury,Low,High,Very High,14.9,336.5,5029.0,7.9,17.2,0,90.4,A
CUST_00239,Female,Yes,26,Yes,Artist,2.0,Low,2.0,Cat_6,Eco-conscious,High,Medium,Medium,6.6,111.2,731.4,25.0,36.7,0,67.5,C
CUST_00240,Male,Yes,43,Yes,Lawyer,5.0,Average,2.0,Cat_2,Luxury,Low,Very High,Very High,20.9,286.7,5978.6,10.0,9.4,1,81.2,A
CUST_00241,Female,No,57,Yes,Lawyer,0.0,Low,2.0,Cat_6,Casual,High,Low,Low,4.9,79.3,391.2,59.2,11.8,0,51.8,D
CUST_00242,Female,Yes,72,No,Healthcare,0.0,Low,3.0,Cat_5,Budget,Very High,Very Low,Low,2.6,58.3,153.3,34.5,19.6,0,16.9,D
CUST_00243,Male,No,38,No,Healthcare,0.0,Low,1.0,,Budget,Very High,Low,Very Low,3.2,60.8,193.1,41.0,19.3,0,27.7,D
CUST_00244,Female,No,43,Yes,Engineer,0.0,Average,3.0,Cat_3,,Medium,High,Medium,8.9,222.5,1972.1,7.1,33.1,1,78.7,B
CUST_00245,Female,Yes,44,Yes,Executive,8.0,Average,1.0,Cat_6,Casual,Medium,Very High,High,15.1,172.7,2605.2,4.8,5.9,1,,A
CUST_00246,Male,No,52,No,Healthcare,0.0,Low,1.0,Cat_4,Casual,Very High,Low,Low,5.5,81.7,445.6,18.2,19.2,1,27.8,D
CUST_00247,Male,Yes,25,Yes,Healthcare,6.0,Average,,Cat_3,Active,Medium,High,High,12.2,127.2,1548.8,7.8,24.8,0,67.1,B
CUST_00248,Male,No,55,No,Healthcare,1.0,Low,2.0,Cat_4,Budget,High,Low,Very Low,3.4,87.6,300.1,38.8,8.4,0,34.2,D
CUST_00249,Male,No,50,Yes,Homemaker,,Low,3.0,Cat_6,Budget,High,Low,Low,2.5,62.9,154.9,27.7,5.7,0,37.3,D
CUST_00250,Male,No,29,No,Marketing,1.0,Low,5.0,Cat_1,Eco-conscious,Very High,Low,Medium,10.4,52.7,545.6,12.8,28.5,0,41.1,C
CUST_00251,Female,Yes,37,Yes,Entertainment,6.0,Average,1.0,Cat_6,Luxury,Low,High,High,7.1,133.9,944.1,11.9,20.4,1,75.4,B
CUST_00252,Male,Yes,36,No,Healthcare,9.0,Average,4.0,Cat_5,Active,High,High,Medium,8.5,168.5,1440.7,11.6,14.4,1,95.0,B
CUST_00253,Female,Yes,18,No,Artist,,Low,3.0,Cat_6,Budget,Very High,Medium,Low,4.5,90.3,409.8,14.6,52.2,1,45.5,C
CUST_00254,Male,Yes,28,No,Healthcare,4.0,Average,4.0,Cat_3,Active,Low,Medium,High,11.1,156.0,1738.0,17.6,21.9,0,69.5,B
CUST_00255,Female,No,42,Yes,Engineer,10.0,High,2.0,Cat_6,Casual,Low,Very High,High,19.4,305.1,5932.8,7.8,18.4,1,95.6,A
CUST_00256,Female,No,35,No,Healthcare,3.0,Low,3.0,Cat_3,Casual,Medium,Medium,High,14.0,166.4,2328.5,21.3,18.3,1,71.7,B
CUST_00257,Male,No,60,No,Healthcare,0.0,Low,1.0,Cat_6,Casual,Very High,Low,Low,4.3,81.7,352.5,9.4,10.7,0,13.3,D
CUST_00258,Male,No,25,No,Artist,3.0,Average,3.0,Cat_7,Casual,High,Low,Medium,12.6,111.1,1400.6,11.7,53.3,0,57.2,C
CUST_00259,Male,Yes,52,Yes,Healthcare,1.0,High,1.0,Cat_6,Active,Medium,High,High,10.4,150.7,1574.0,8.3,13.9,0,61.7,B
CUST_00260,Female,Yes,51,Yes,Engineer,8.0,High,2.0,Cat_6,Luxury,Low,High,High,16.2,287.7,4667.8,7.7,9.3,1,81.6,A
CUST_00261,Male,Yes,21,No,Healthcare,,Low,5.0,Cat_1,Budget,High,Medium,Medium,6.4,88.0,564.5,11.9,42.3,0,29.1,C
CUST_00262,Male,No,75,Yes,Homemaker,2.0,Low,1.0,,Casual,Very High,Low,Very Low,4.7,57.3,272.2,26.9,1.0,0,19.4,D
CUST_00263,Female,Yes,50,Yes,Lawyer,4.0,Average,3.0,Cat_4,Luxury,Low,Very High,Very High,16.1,361.3,5834.8,10.3,15.3,1,100.0,A
CUST_00264,Female,Yes,45,Yes,Healthcare,,High,4.0,Cat_6,Active,High,Medium,Medium,12.3,153.2,1881.9,17.4,27.9,1,74.6,B
CUST_00265,Male,No,46,Yes,Homemaker,2.0,Low,2.0,Cat_4,Budget,Very High,Low,Low,2.6,44.8,115.3,26.9,15.9,0,30.8,D
CUST_00266,Male,No,31,No,Healthcare,3.0,Average,3.0,Cat_6,Budget,Very High,Medium,Medium,5.8,75.7,438.1,11.6,55.4,0,33.9,C
CUST_00267,Female,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,Casual,Very High,Low,Low,9.4,68.3,640.0,23.4,56.3,0,54.0,C
CUST_00268,Female,Yes,32,No,Marketing,2.0,Low,4.0,Cat_1,Budget,High,Low,Medium,7.4,127.4,946.2,10.1,55.4,1,39.8,C
CUST_00269,Female,Yes,33,Yes,Entertainment,2.0,Low,1.0,Cat_6,,High,High,Medium,12.4,102.7,1277.0,10.4,22.3,0,71.2,B
CUST_00270,Male,Yes,39,No,Healthcare,3.0,Average,2.0,Cat_6,Active,Medium,Medium,High,15.1,226.9,3431.0,17.5,43.3,1,76.8,B
CUST_00271,Female,Yes,22,Yes,Artist,0.0,Low,4.0,Cat_7,Budget,High,Low,Medium,4.3,94.2,408.5,11.4,56.9,0,47.4,C
CUST_00272,Female,Yes,33,Yes,Artist,,Low,4.0,Cat_6,Budget,High,Low,High,6.5,82.1,536.2,24.5,47.6,0,48.7,C
CUST_00273,Male,Yes,57,No,Lawyer,0.0,Low,1.0,Cat_6,Casual,High,Very Low,Low,3.3,23.0,75.1,46.8,27.0,0,23.0,D
CUST_00274,Female,No,43,No,Healthcare,0.0,Low,1.0,Cat_5,Budget,Very High,Very Low,Very Low,4.1,75.7,309.6,26.5,18.2,0,22.3,D
CUST_00275,Male,Yes,24,No,Engineer,,Average,2.0,Cat_6,Casual,Low,Medium,Medium,9.8,187.3,1832.9,19.3,30.5,1,78.5,B
CUST_00276,Male,Yes,41,Yes,Engineer,2.0,Low,3.0,Cat_6,Active,Medium,High,High,14.5,167.6,2431.0,14.4,30.3,1,79.9,B
CUST_00277,Female,No,26,Yes,Marketing,3.0,Low,4.0,Cat_6,Budget,Very High,Low,Low,6.3,70.6,446.0,20.5,51.7,0,66.6,C
CUST_00278,Male,Yes,22,No,Artist,2.0,Average,1.0,Cat_6,Budget,High,Low,High,8.7,75.5,660.8,6.9,39.7,0,,C
CUST_00279,Male,Yes,39,No,Homemaker,0.0,Low,5.0,Cat_6,Eco-conscious,High,Medium,Medium,6.5,63.6,416.3,20.1,44.5,0,42.9,C
CUST_00280,Female,No,36,Yes,Healthcare,5.0,Low,3.0,Cat_6,Budget,High,Medium,High,9.1,134.3,1219.2,17.3,56.6,0,40.1,C
CUST_00281,Male,No,40,Yes,Homemaker,2.0,Low,1.0,Cat_5,Budget,High,Very Low,Low,2.4,82.3,196.3,47.8,5.3,0,15.2,D
CUST_00282,Female,Yes,31,Yes,Healthcare,5.0,Low,5.0,Cat_3,Luxury,Medium,High,High,9.0,192.8,1743.3,11.3,26.1,1,69.5,B
CUST_00283,Female,Yes,43,Yes,Entertainment,3.0,High,4.0,Cat_3,Active,Low,Medium,High,11.0,153.6,1684.6,15.9,20.6,1,65.1,B
CUST_00284,Male,No,60,Yes,Lawyer,10.0,High,2.0,Cat_2,Active,Low,Very High,High,19.4,291.9,5658.6,3.6,13.4,0,86.9,A
CUST_00285,Female,No,27,Yes,Entertainment,7.0,Low,3.0,Cat_5,Casual,High,High,Medium,10.2,163.8,1668.7,16.1,45.6,1,58.0,B
CUST_00286,Male,No,57,No,Engineer,8.0,High,4.0,Cat_2,Active,Low,High,Very High,18.6,216.7,4035.4,1.9,16.9,0,81.0,A
CUST_00287,Female,Yes,43,Yes,Entertainment,4.0,High,3.0,Cat_3,Active,High,High,High,5.3,175.2,932.5,5.0,16.2,1,65.6,B
CUST_00288,Female,No,28,Yes,Entertainment,0.0,Average,3.0,Cat_6,Casual,High,Medium,High,13.7,152.4,2084.9,4.3,36.6,0,61.4,B
CUST_00289,Female,No,43,No,Artist,3.0,High,3.0,Cat_3,Active,Low,Medium,High,10.6,162.7,1720.2,10.7,35.6,0,,B
CUST_00290,Male,No,52,Yes,Artist,3.0,High,2.0,Cat_6,Luxury,Low,High,High,14.4,188.0,2706.2,19.9,24.3,0,63.2,B
CUST_00291,Female,No,55,Yes,Engineer,4.0,High,3.0,Cat_4,Luxury,Low,Very High,Very High,15.3,256.9,3924.9,8.4,21.3,1,97.5,A
CUST_00292,Male,No,39,Yes,Executive,10.0,High,1.0,Cat_4,Active,Medium,High,Medium,16.4,376.1,6170.0,9.1,15.2,1,89.0,A
CUST_00293,Female,No,31,No,Marketing,4.0,Low,2.0,Cat_1,Budget,High,Low,Low,9.9,77.3,764.7,14.4,43.6,0,63.3,C
CUST_00294,Female,Yes,51,No,Healthcare,0.0,Low,2.0,Cat_6,Active,Medium,Medium,Medium,13.2,150.3,1985.8,6.3,22.2,1,,B
CUST_00295,Male,Yes,50,Yes,Doctor,7.0,Average,3.0,Cat_6,,Low,Very High,High,15.6,327.6,5110.4,6.4,6.2,1,85.6,A
CUST_00296,Female,Yes,26,No,Artist,3.0,Average,4.0,Cat_3,Casual,High,Medium,High,10.1,193.9,1962.0,11.5,20.9,1,62.6,B
CUST_00297,Female,Yes,32,No,Artist,2.0,Average,3.0,Cat_6,Budget,High,Low,Medium,6.8,99.7,676.7,8.8,53.1,1,60.2,C
CUST_00298,Male,No,39,Yes,Engineer,1.0,High,4.0,Cat_6,Luxury,Low,Very High,High,17.8,265.0,4705.5,2.6,16.1,1,76.9,A
CUST_00299,Male,Yes,26,Yes,Healthcare,2.0,Low,4.0,Cat_1,Casual,Very High,Low,Low,10.8,82.1,884.7,20.1,39.1,0,50.2,C
CUST_00300,Male,No,39,Yes,Executive,8.0,High,2.0,Cat_6,Luxury,Low,High,Very High,19.9,267.7,5317.5,5.4,13.5,1,96.1,A
CUST_00301,Male,Yes,44,Yes,Artist,7.0,Average,3.0,Cat_6,Active,Low,Very High,High,18.0,293.8,5295.8,6.1,18.1,0,86.2,A
CUST_00302,Male,No,45,Yes,Entertainment,3.0,Average,2.0,Cat_6,Casual,Low,Medium,High,9.5,143.8,1363.0,12.4,27.0,1,71.8,B
CUST_00303,Female,Yes,31,No,Entertainment,6.0,Average,1.0,Cat_6,Luxury,Medium,Medium,High,11.6,177.0,2055.9,7.3,9.1,1,73.5,B
CUST_00304,Male,Yes,27,Yes,Marketing,0.0,Low,4.0,Cat_1,Casual,Very High,Low,Low,11.3,69.4,786.7,16.4,35.5,0,50.7,C
CUST_00305,Female,No,29,Yes,Marketing,4.0,Average,3.0,Cat_1,,High,Low,Low,9.9,81.1,805.8,23.4,51.8,1,38.5,C
CUST_00306,Male,Yes,49,No,Artist,0.0,Average,1.0,Cat_4,Budget,Very High,Low,Low,3.0,36.4,110.3,42.0,22.5,0,21.6,D
CUST_00307,Female,Yes,46,Yes,Artist,2.0,High,1.0,Cat_6,Active,Medium,Medium,High,12.0,160.0,1915.5,13.7,38.3,1,68.0,B
CUST_00308,Male,Yes,24,No,Engineer,2.0,Low,1.0,Cat_3,,High,High,High,14.8,154.2,2280.0,12.1,36.0,1,75.0,B
CUST_00309,Female,No,22,No,Marketing,1.0,Low,4.0,Cat_7,Casual,Very High,Low,Low,6.2,106.2,658.3,16.1,48.1,0,62.9,C
CUST_00310,Female,No,39,Yes,Artist,3.0,Average,4.0,Cat_3,Luxury,Medium,Medium,Medium,11.2,198.5,2231.5,18.9,36.2,0,74.0,B
CUST_00311,Male,No,24,No,Artist,2.0,High,2.0,Cat_3,Active,Medium,High,High,11.2,146.9,1641.3,14.2,32.9,0,74.3,B
CUST_00312,Female,Yes,52,Yes,Engineer,6.0,Average,1.0,Cat_4,Active,Low,High,Very High,16.2,311.6,5039.5,5.2,15.4,1,99.5,A
CUST_00313,Male,No,60,No,Lawyer,5.0,High,1.0,Cat_6,Luxury,Low,High,Very High,20.2,272.3,5511.1,6.0,6.5,1,91.1,A
CUST_00314,Male,No,22,No,Artist,1.0,Average,2.0,Cat_6,Budget,Very High,Low,Low,3.7,58.1,216.0,33.6,10.5,0,42.0,D
CUST_00315,Male,Yes,21,Yes,Marketing,0.0,Low,2.0,Cat_6,Eco-conscious,Very High,Medium,High,8.1,56.0,453.9,12.5,58.9,0,58.4,C
CUST_00316,Male,No,32,Yes,Artist,3.0,Low,4.0,Cat_6,Casual,High,Low,Low,7.4,73.9,545.6,15.2,48.1,1,32.8,C
CUST_00317,Female,Yes,38,Yes,Entertainment,3.0,Average,4.0,Cat_5,Active,Medium,High,Medium,12.3,164.5,2018.6,8.1,25.8,1,64.4,B
CUST_00318,Female,No,59,Yes,Engineer,7.0,High,2.0,Cat_6,Active,Low,Very High,Very High,12.3,279.1,3430.7,9.0,23.8,1,100.0,A
CUST_00319,Male,No,37,Yes,Doctor,9.0,High,3.0,Cat_6,Active,Low,Very High,Very High,21.2,260.9,5527.6,7.2,12.7,1,85.5,A
CUST_00320,Female,No,42,Yes,Lawyer,2.0,Average,2.0,Cat_4,Luxury,Low,Very High,Very High,19.4,219.5,4248.8,8.1,13.6,1,84.6,A
CUST_00321,Female,Yes,39,No,Entertainment,1.0,Average,5.0,Cat_3,Casual,High,Medium,High,12.6,232.3,2923.8,8.7,36.1,1,71.1,B
CUST_00322,Male,Yes,20,Yes,Healthcare,1.0,Average,3.0,Cat_6,Budget,High,Low,Low,6.9,95.1,656.8,16.6,40.9,0,75.1,C
CUST_00323,Female,Yes,32,Yes,Artist,1.0,Low,4.0,Cat_7,Budget,High,Low,Low,9.3,85.6,795.8,17.0,51.0,0,61.0,C
CUST_00324,Male,No,32,No,Engineer,6.0,Low,3.0,Cat_3,Active,Medium,High,Medium,12.5,175.3,2199.4,13.2,28.3,0,70.3,B
CUST_00325,Female,No,67,Yes,Artist,0.0,Low,4.0,Cat_5,Budget,High,Low,Low,1.6,44.4,72.9,38.0,7.1,0,16.7,D
CUST_00326,Male,No,18,Yes,Artist,1.0,Average,2.0,Cat_6,Eco-conscious,Very High,Low,Low,8.6,100.5,864.8,22.3,24.2,1,42.0,C
CUST_00327,Female,Yes,43,No,Engineer,2.0,Average,,Cat_6,Casual,Low,High,High,10.1,123.1,1240.2,10.8,25.1,1,85.6,B
CUST_00328,Female,Yes,26,No,Marketing,0.0,Average,2.0,Cat_1,Budget,Very High,Low,Medium,5.8,102.7,599.1,21.1,52.1,0,62.7,C
CUST_00329,Male,No,29,Yes,Artist,2.0,Low,2.0,Cat_3,,Medium,High,Medium,10.0,169.0,1683.4,12.1,34.2,1,71.0,B
CUST_00330,Male,Yes,48,Yes,Doctor,6.0,High,1.0,Cat_4,Casual,Low,Very High,Medium,14.7,297.0,4376.0,5.8,20.5,1,77.5,A
CUST_00331,Male,No,45,Yes,Healthcare,4.0,Average,4.0,Cat_5,Active,Low,High,Medium,10.3,215.2,2209.2,5.1,22.9,0,71.1,B
CUST_00332,Female,Yes,29,Yes,Homemaker,0.0,Low,4.0,Cat_6,Eco-conscious,High,Low,Low,10.1,105.0,1060.6,15.5,63.5,1,,C
CUST_00333,Male,No,43,Yes,Executive,8.0,Average,3.0,Cat_6,Active,Low,Very High,High,19.2,363.2,6955.2,8.7,14.4,1,93.8,A
CUST_00334,Female,No,43,Yes,Executive,,Average,3.0,Cat_6,Luxury,Low,High,High,15.7,256.8,4032.7,6.6,19.3,1,76.5,A
CUST_00335,Female,Yes,37,Yes,Lawyer,4.0,Average,2.0,Cat_4,Active,Low,Very High,Very High,15.1,316.9,4770.1,5.0,11.0,1,96.1,A
CUST_00336,Male,Yes,37,Yes,Artist,9.0,High,3.0,Cat_4,Active,Low,Very High,High,16.1,271.7,4374.3,7.0,26.4,1,82.1,A
